order_id,product_id,date,quantity,price_order,region,customer_id,discount_pct,payment_method,shipping_status,order_date,product_description,return_policy,faq_question,faq_answer,review,price_product,category,brand,product_name,age,location,purchase_frequency,region_customer,segment,price,total_amount,order_day,order_month,order_weekday,is_weekend,year,month_period
ORD-00807,P-00015,2024-05-04,9,34.5,West,C-00294,0.05,Debit Card,Pending,2024-05-04,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,55,Denver,22,unknown,unknown,0.0,0.0,4,5,5,1,2024,2024-05
ORD-00808,P-00055,2024-05-04,3,149.99,North,C-00356,0.15,Debit Card,Pending,2024-05-04,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,45,Portland,18,unknown,unknown,0.0,0.0,4,5,5,1,2024,2024-05
ORD-00809,P-00047,2024-05-05,8,29.99,South,C-00294,0.0,Credit Card,Pending,2024-05-05,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,55,Denver,22,unknown,unknown,0.0,0.0,5,5,6,1,2024,2024-05
ORD-00810,P-00015,2024-05-06,2,34.5,South,C-00259,0.2,Debit Card,Pending,2024-05-06,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,47,Phoenix,15,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00811,P-00091,2024-05-06,10,99.0,East,C-00141,0.0,Credit Card,Shipped,2024-05-06,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,27,San Antonio,10,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00812,P-00088,2024-05-06,3,249.0,West,C-00190,0.0,PayPal,Processing,2024-05-06,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,45,Phoenix,2,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00813,P-00091,2024-05-06,9,99.0,North,C-00176,0.0,PayPal,Processing,2024-05-06,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,31,Detroit,11,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00814,P-00010,2024-05-06,7,19.99,South,C-00339,0.15,PayPal,Shipped,2024-05-06,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,42,Jacksonville,1,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00815,P-00088,2024-05-06,6,249.0,North,C-00329,0.2,Credit Card,Delivered,2024-05-06,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,63,Phoenix,14,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00816,P-00091,2024-05-06,8,99.0,West,C-00244,0.15,PayPal,Processing,2024-05-06,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,23,Baltimore,25,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00817,P-00010,2024-05-06,8,19.99,East,C-00075,0.05,Credit Card,Pending,2024-05-06,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,47,San Francisco,9,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00818,P-00015,2024-05-06,7,34.5,East,C-00493,0.0,Credit Card,Pending,2024-05-06,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,45,Phoenix,8,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00819,P-00010,2024-05-06,10,19.99,East,C-00172,0.2,Credit Card,Pending,2024-05-06,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,24,Raleigh,5,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00820,P-00088,2024-05-06,7,249.0,West,C-00396,0.0,PayPal,Pending,2024-05-06,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,36,Los Angeles,8,unknown,unknown,0.0,0.0,6,5,0,0,2024,2024-05
ORD-00821,P-00091,2024-05-07,6,99.0,North,C-00345,0.0,Credit Card,Processing,2024-05-07,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,53,New York,17,unknown,unknown,0.0,0.0,7,5,1,0,2024,2024-05
ORD-00822,P-00023,2024-05-07,9,14.5,North,C-00351,0.0,Debit Card,Pending,2024-05-07,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,19,Chicago,10,unknown,unknown,0.0,0.0,7,5,1,0,2024,2024-05
ORD-00823,P-00003,2024-05-08,1,4.99,North,C-00318,0.1,PayPal,Delivered,2024-05-08,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,22,Denver,23,unknown,unknown,0.0,0.0,8,5,2,0,2024,2024-05
ORD-00824,P-00023,2024-05-08,2,14.5,South,C-00193,0.15,PayPal,Delivered,2024-05-08,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,33,Atlanta,4,unknown,unknown,0.0,0.0,8,5,2,0,2024,2024-05
ORD-00825,P-00091,2024-05-08,5,99.0,East,C-00240,0.0,Bank Transfer,Pending,2024-05-08,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,48,Nashville,24,unknown,unknown,0.0,0.0,8,5,2,0,2024,2024-05
ORD-00826,P-00010,2024-05-08,6,19.99,East,C-00083,0.0,Credit Card,Processing,2024-05-08,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,34,San Francisco,25,unknown,unknown,0.0,0.0,8,5,2,0,2024,2024-05
ORD-00827,P-00010,2024-05-08,6,19.99,North,C-00133,0.0,PayPal,Processing,2024-05-08,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,33,Philadelphia,14,unknown,unknown,0.0,0.0,8,5,2,0,2024,2024-05
ORD-00828,P-00023,2024-05-08,8,14.5,South,C-00313,0.15,Bank Transfer,Delivered,2024-05-08,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,65,Detroit,4,unknown,unknown,0.0,0.0,8,5,2,0,2024,2024-05
ORD-00829,P-00091,2024-05-08,9,99.0,West,C-00112,0.0,Bank Transfer,Pending,2024-05-08,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,39,Chicago,17,unknown,unknown,0.0,0.0,8,5,2,0,2024,2024-05
ORD-00830,P-00023,2024-05-08,1,14.5,North,C-00037,0.0,Bank Transfer,Delivered,2024-05-08,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,24,Austin,12,unknown,unknown,0.0,0.0,8,5,2,0,2024,2024-05
ORD-00831,P-00015,2024-05-09,3,34.5,North,C-00478,0.05,Debit Card,Shipped,2024-05-09,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,62,Fort Worth,21,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00832,P-00001,2024-05-09,7,799.0,North,C-00264,0.2,Bank Transfer,Processing,2024-05-09,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,46,Raleigh,6,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00833,P-00010,2024-05-09,7,19.99,North,C-00277,0.05,Bank Transfer,Delivered,2024-05-09,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,22,Columbus,14,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00834,P-00088,2024-05-09,9,249.0,East,C-00171,0.05,Credit Card,Delivered,2024-05-09,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,37,Minneapolis,22,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00835,P-00001,2024-05-09,9,799.0,East,C-00042,0.2,Debit Card,Shipped,2024-05-09,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,58,Boston,12,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00836,P-00091,2024-05-09,9,99.0,North,C-00496,0.0,Debit Card,Processing,2024-05-09,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,28,Philadelphia,3,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00837,P-00023,2024-05-09,6,14.5,West,C-00044,0.05,PayPal,Shipped,2024-05-09,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,22,Los Angeles,22,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00838,P-00047,2024-05-09,4,29.99,North,C-00369,0.0,Bank Transfer,Processing,2024-05-09,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,63,Seattle,5,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00839,P-00023,2024-05-09,9,14.5,East,C-00256,0.2,Bank Transfer,Delivered,2024-05-09,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,32,Philadelphia,23,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00840,P-00047,2024-05-09,6,29.99,North,C-00173,0.0,Bank Transfer,Delivered,2024-05-09,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,34,Houston,4,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00841,P-00003,2024-05-09,9,4.99,West,C-00482,0.2,PayPal,Shipped,2024-05-09,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,63,Raleigh,25,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00842,P-00023,2024-05-09,1,14.5,South,C-00251,0.05,Credit Card,Shipped,2024-05-09,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,63,Detroit,13,unknown,unknown,0.0,0.0,9,5,3,0,2024,2024-05
ORD-00843,P-00091,2024-05-10,1,99.0,South,C-00324,0.0,Credit Card,Processing,2024-05-10,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,60,Austin,3,unknown,unknown,0.0,0.0,10,5,4,0,2024,2024-05
ORD-00844,P-00088,2024-05-10,3,249.0,North,C-00419,0.0,Bank Transfer,Shipped,2024-05-10,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,29,Indianapolis,17,unknown,unknown,0.0,0.0,10,5,4,0,2024,2024-05
ORD-00845,P-00023,2024-05-10,4,14.5,West,C-00173,0.15,Bank Transfer,Pending,2024-05-10,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,34,Houston,4,unknown,unknown,0.0,0.0,10,5,4,0,2024,2024-05
ORD-00846,P-00023,2024-05-10,10,14.5,South,C-00165,0.2,PayPal,Delivered,2024-05-10,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,40,Raleigh,3,unknown,unknown,0.0,0.0,10,5,4,0,2024,2024-05
ORD-00847,P-00088,2024-05-11,3,249.0,East,C-00033,0.0,Bank Transfer,Shipped,2024-05-11,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,28,Detroit,14,unknown,unknown,0.0,0.0,11,5,5,1,2024,2024-05
ORD-00848,P-00001,2024-05-11,9,799.0,South,C-00225,0.1,Credit Card,Shipped,2024-05-11,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,57,Jacksonville,22,unknown,unknown,0.0,0.0,11,5,5,1,2024,2024-05
ORD-00849,P-00023,2024-05-11,10,14.5,West,C-00399,0.05,Credit Card,Delivered,2024-05-11,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,22,Atlanta,8,unknown,unknown,0.0,0.0,11,5,5,1,2024,2024-05
ORD-00850,P-00047,2024-05-11,3,29.99,North,C-00362,0.0,Bank Transfer,Processing,2024-05-11,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,62,Philadelphia,7,unknown,unknown,0.0,0.0,11,5,5,1,2024,2024-05
ORD-00851,P-00091,2024-05-11,4,99.0,South,C-00328,0.05,Bank Transfer,Shipped,2024-05-11,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,41,Miami,15,unknown,unknown,0.0,0.0,11,5,5,1,2024,2024-05
ORD-00852,P-00091,2024-05-11,10,99.0,North,C-00306,0.05,Credit Card,Pending,2024-05-11,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,19,San Diego,7,unknown,unknown,0.0,0.0,11,5,5,1,2024,2024-05
ORD-00853,P-00001,2024-05-11,7,799.0,North,C-00286,0.0,Credit Card,Pending,2024-05-11,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,52,Nashville,20,unknown,unknown,0.0,0.0,11,5,5,1,2024,2024-05
ORD-00854,P-00042,2024-05-11,9,8.99,South,C-00238,0.15,PayPal,Pending,2024-05-11,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,47,Charlotte,15,unknown,unknown,0.0,0.0,11,5,5,1,2024,2024-05
ORD-00855,P-00047,2024-05-12,4,29.99,North,C-00408,0.2,Bank Transfer,Processing,2024-05-12,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,46,Houston,15,unknown,unknown,0.0,0.0,12,5,6,1,2024,2024-05
ORD-00856,P-00091,2024-05-12,3,99.0,North,C-00028,0.0,PayPal,Processing,2024-05-12,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,50,Boston,1,unknown,unknown,0.0,0.0,12,5,6,1,2024,2024-05
